assertion_id,entity_type,entity_name,office,source_record_id,asserted_fact,claimed_reference_date,claimed_status,claimed_party,source_urls_raw,document_identifier,publisher,publication_date_raw,source_retrieval_date,audit_import_date,locator,support_kind,source_access_status,temporal_limit,conflict_or_limit
LEG-ae881085444e,person,Alexandre Padilha,Saúde,lula_2023_presente:2:42,Appointment-day report explicitly identifies both Padilha and Hoffmann as PT.,2025-03-10,PARTY,PT,https://noticias.uol.com.br/politica/ultimas-noticias/2025/03/10/posse-padilha-gleisi-planalto-lula-ministerio.htm,,not_normalized_in_prior_ledger,2025-03-10,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:42,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-6861963d73aa,person,Luiz Marinho,Trabalho e Emprego,lula_2023_presente:2:43,Inauguration-day roster explicitly identifies PT.,2023-01-01,PARTY,PT,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:43,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-8ccea40b6f1d,person,Renan Filho,Transportes,lula_2023_presente:2:44,Inauguration-day roster explicitly identifies MDB.,2023-01-01,PARTY,MDB,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:44,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-caa1bb9ce390,person,Daniela Carneiro,Turismo,lula_2023_presente:2:45,Inauguration-day roster explicitly identifies UNIÃO.,2023-01-01,PARTY,UNIÃO,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:45,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-68b75f23e045,person,Celso Sabino,Turismo,lula_2023_presente:2:46,Senate report identifies Sabino as União and expressly relates it to the appointment.,2023-08-03,PARTY,UNIÃO,https://www12.senado.leg.br/noticias/materias/2023/08/18/celso-sabino-apresenta-acoes-do-turismo-para-os-proximos-dois-anos,,not_normalized_in_prior_ledger,2023-08-18,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:46,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-4f3b9ee61eb5,person,Gustavo Feliciano,Turismo,lula_2023_presente:2:47,"Appointment-day reporting explicitly says Feliciano is unaffiliated, despite nomination by União allies.",2025-12-23,UNAFFILIATED,,https://www1.folha.uol.com.br/poder/2025/12/lula-da-posse-a-novo-ministro-do-turismo-em-aceno-a-ala-do-centrao-e-com-presenca-de-motta.shtml,,not_normalized_in_prior_ledger,2025-12-23,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:47,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-026719312f03,person,Jorge Messias,Advocacia-Geral da União,lula_2023_presente:2:49,Dated incoming-cabinet profile explicitly identifies no party.,2023-01-01,UNAFFILIATED,,https://news.files.bbci.co.uk/include/vjamericas/1144-brasil-lula-ministries/portuguese/app,,not_normalized_in_prior_ledger,2022-12-23,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:49,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-b5c3c93f0a0d,person,Juscelino Filho,Comunicações,lula_2023_presente:2:5,Inauguration-day roster explicitly identifies UNIÃO.,2023-01-01,PARTY,UNIÃO,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:5,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-b2f5b4a75ce6,person,Vinícius Marques de Carvalho,Controladoria-Geral da União,lula_2023_presente:2:50,Dated incoming-cabinet profile explicitly identifies no party.,2023-01-01,UNAFFILIATED,,https://news.files.bbci.co.uk/include/vjamericas/1144-brasil-lula-ministries/portuguese/app,,not_normalized_in_prior_ledger,2022-12-23,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:50,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-6a7f76111362,person,Rui Costa,Casa Civil,lula_2023_presente:2:51,Inauguration-day roster explicitly identifies PT.,2023-01-01,PARTY,PT,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:51,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-acfd621740b2,person,Gonçalves Dias,Gabinete de Segurança Institucional,lula_2023_presente:2:52,Incoming-cabinet roster places this appointment among explicitly unaffiliated ministers.,2023-01-01,UNAFFILIATED,,https://www.diariodepernambuco.com.br/noticia/politica/2022/12/governo-lula-tera-representacao-de-nove-legendas-e-11-ministros-sem-pa.html,,not_normalized_in_prior_ledger,2022-12-29,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:52,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-45dae6129acc,person,Ricardo Cappelli,Gabinete de Segurança Institucional,lula_2023_presente:2:53,Appointment-day reporting explicitly identifies Cappelli as PSB.,2023-04-19,PARTY,PSB,https://noticias.uol.com.br/politica/ultimas-noticias/2023/04/19/ricardo-capelli-ministro-interino-gsi.amp.htm,,not_normalized_in_prior_ledger,2023-04-19,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:53,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-0183d30a8b9f,person,Marcos Antonio Amaro dos Santos,Gabinete de Segurança Institucional,lula_2023_presente:2:54,"Appointment reporting establishes retired general status but not party. Later retrospective cabinet-change summary labels him no party and is suggestive, but does not explicitly establish no affiliation on 4 May 2023.",2023-05-04,UNRESOLVED,,https://www.cnnbrasil.com.br/politica/lula-confirma-escolha-do-general-amaro-para-ser-o-novo-ministro-do-gsi/ | https://veja.abril.com.br/coluna/radar/apos-nove-trocas-pt-tem-mais-ministerios-do-que-no-inicio-do-governo-lula/,,not_normalized_in_prior_ledger,2023-05-03 | 2025-03-05,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:54,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,INCLUDED_UNRESOLVED in diagnostic with original dates. Additional bounded search did not establish party on the retained appointment date; no affiliation inferred from pinned party label or career.
LEG-0a3ec5a276d9,person,Márcio Macêdo,Secretaria-Geral da Presidência da República,lula_2023_presente:2:56,Inauguration-day roster explicitly identifies PT.,2023-01-01,PARTY,PT,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:56,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-e65045e234b2,person,Guilherme Boulos,Secretaria-Geral da Presidência da República,lula_2023_presente:2:57,Official news agency appointment-day profile explicitly identifies Boulos as affiliated to PSOL.,2025-10-29,PARTY,PSOL,https://agenciabrasil.ebc.com.br/politica/noticia/2025-10/cabeca-do-crime-organizado-nao-esta-no-barraco-da-favela-diz-boulos,,not_normalized_in_prior_ledger,2025-10-29,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:57,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-e020f6e27e56,person,Paulo Pimenta,Secretaria de Comunicação Social,lula_2023_presente:2:58,Inauguration-day roster explicitly identifies PT.,2023-01-01,PARTY,PT,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:58,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-bca3c6c6edac,person,Laércio Portela,Secretaria de Comunicação Social,lula_2023_presente:2:59,Appointment report does not explicitly identify party; September roster says no party without establishing May appointment status.,2024-05-15,UNRESOLVED,,https://noticias.uol.com.br/politica/ultimas-noticias/2024/05/15/pimenta-e-novo-ministro-de-reconstrucao-do-rs-informa-diario-oficial.htm | https://www.cartacapital.com.br/politica/com-macae-nos-direitos-humanos-veja-a-divisao-da-esplanada-dos-ministerios-por-partidos/,,not_normalized_in_prior_ledger,2024-05-15 | 2024-09-09,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:59,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,INCLUDED_UNRESOLVED in diagnostic with original dates. Additional bounded search did not establish party on the retained appointment date; no affiliation inferred from pinned party label or career.
LEG-25f8de4303a5,person,Sônia Faustino Mendes,Comunicações,lula_2023_presente:2:6,Official civil-servant curriculum (retrieved 10 September 2026) and contemporary interim-appointment reporting do not explicitly identify party affiliation. No no-party inference from career status.,2025-04-09,UNRESOLVED,,https://curriculo.sougov.economia.gov.br/sonia-mendes-18737022 | https://edicao.correiobraziliense.com.br/correiobraziliense/2025/04/11/all.pdf,,not_normalized_in_prior_ledger,2026-09-10 | 2025-04-11,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:6,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,INCLUDED_UNRESOLVED in diagnostic with original dates. Additional bounded search did not establish party on the retained appointment date; no affiliation inferred from pinned party label or career.
LEG-e1bdeed31aec,person,Sidônio Palmeira,Secretaria de Comunicação Social,lula_2023_presente:2:60,"First-person declaration of no affiliation on 14 January 2025 inauguration and earlier 2014 interview; diagnostic retains original production start 7 January, so direct evidence for the retained date is missing. The actual 14 January appointment would be UNAFFILIATED, but date correction is deferred.",2025-01-07,UNRESOLVED,,https://www.correiobraziliense.com.br/politica/2025/01/7034820-analise-missao-de-sidonio-e-alavancar-a-lideranca-moral.html | https://www.bahianoticias.com.br/entrevista/380-sidonio-palmeira-comemora-3a-vitoria-consecutiva-na-corrida-estadual-14102014,,not_normalized_in_prior_ledger,2025-01-15 | 2014-10-14,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:60,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,INCLUDED_UNRESOLVED in diagnostic with original dates. Additional bounded search did not establish party on the retained appointment date; no affiliation inferred from pinned party label or career. Previously resolved on corrected actual appointment date; resolution cannot be transferred to original date without temporal evidence.
